
92.11000061035156, 86.95999908447266, 363.0, -1.9599609375
392.4700012207031, 308.2099914550781, 105.43998718261719, 133.24002075195312
92.11000061035156, 86.95999908447266, 209.5800018310547, -1.9599803686141968
88.61998748779297, 95.44999694824219, 270.79998779296875, 133.43003845214844
126.38999938964844, 2.02001953125, 395.9599914550781, 68.86003875732422
1.55999755859375, 22.440019607543945, 119.46998596191406, 129.75
1.5599803924560547, 187.9700164794922, 392.4700012207031, 19.9200382232666
-2.4200096130371094, 149.8300018310547, 216.26998901367188, 133.239990234375
338.97998046875, 226.75, -2.4200193881988525, 187.97000122070312
338.97998046875, 301.2599792480469, 278.80999755859375, -1.9599803686141968
363.0, -1.9599609375, 237.6999969482422, 133.239990234375
88.61998748779297, 145.83999633789062, 128.94998168945312, 133.24002075195312
392.4700012207031, 308.2099914550781, 92.11000061035156, 86.95999908447266
237.6999969482422, 129.75, 88.61998748779297, 169.84999084472656
88.6199951171875, 26.559999465942383, 105.43998718261719, 133.24002075195312
216.26998901367188, 133.239990234375, 209.5800018310547, -1.9599803686141968
396.4499816894531, 19.9200382232666, 392.4700012207031, 164.1699981689453
47.939998626708984, -1.9599950313568115, 356.79998779296875, 2.0200390815734863
209.5800018310547, -1.9599803686141968, 116.63999938964844, -1.95999014377594
278.80999755859375, -1.9599803686141968, 62.12999725341797, 2.020014524459839
335.489990234375, 298.80999755859375, 128.94998168945312, 133.24002075195312
110.02999877929688, 2.02001953125, 392.4700012207031, 249.42999267578125
392.4700012207031, 68.86003875732422, 378.17999267578125, -1.9599609375
173.14999389648438, 2.02001953125, 334.8299865722656, 217.0800018310547
335.489990234375, 249.42999267578125, 338.97998046875, 226.75
